task start end duration memory size
1.4398 1507196130479 1507196173678 43199 128 200
1.0621 1507196126214 1507196194056 67842 128 200
1.45 1507195580757 1507195623361 42604 128 200
1.0147 1507196149046 1507196254324 105278 128 200
0.9905 1507195715904 1507195770763 54859 128 200
1.248 1507195700544 1507195842483 141939 128 200
1.3845 1507196179136 1507196250196 71060 128 200
1.8596 1507195700553 1507195723568 23015 128 200
1.4602 1507195700583 1507195742006 41423 128 200
1.3112 1507196130484 1507196208507 78023 128 200
1.8533 1507196151195 1507196226878 75683 128 200
1.2957 1507196145618 1507196243443 97825 128 200
1.2318 1507196137058 1507196221236 84178 128 200
1.017 1507196151311 1507196217559 66248 128 200
1.5989 1507196157277 1507196270478 113201 128 200
0.678 1507195331194 1507195502542 171348 128 200
1.2935 1507196155509 1507196254667 99158 128 200
1.29 1507196160602 1507196246902 86300 128 200
1.0204 1507195728379 1507195794181 65802 128 200
1.4539 1507195742550 1507195776232 33682 128 200
1.4153 1507196157034 1507196248067 91033 128 200
1.2687 1507195750383 1507195812919 62536 128 200
1.4524 1507195746017 1507195832273 86256 128 200
1.2357 1507196176784 1507196274187 97403 128 200
1.0401 1507196168542 1507196268247 99705 128 200
1.3886 1507196174138 1507196214670 40532 128 200
1.4492 1507196186641 1507196247257 60616 128 200
1.6155 1507196166569 1507196260734 94165 128 200
0.9839 1507195753175 1507195834079 80904 128 200
1.4594 1507195682617 1507195719998 37381 128 200
0.9545 1507196107936 1507196178696 70760 128 200
1.1166 1507196176876 1507196229378 52502 128 200
1.4224 1507195580521 1507195779759 199238 128 200
1.2917 1507196169180 1507196239318 70138 128 200
1.9677 1507195580750 1507195628488 47738 128 200
1.862 1507196149922 1507196204514 54592 128 200
1.2768 1507196007437 1507196052516 45079 128 200
1.289 1507196187394 1507196278127 90733 128 200
1.9031 1507195726294 1507195828857 102563 128 200
1.2905 1507196007579 1507196052698 45119 128 200
1.018 1507196118856 1507196189739 70883 128 200
1.073 1507195325540 1507195372755 47215 128 200
0.8452 1507195332092 1507195491478 159386 128 200
1.8582 1507196007484 1507196037157 29673 128 200
1.5798 1507195613815 1507195679654 65839 128 200
1.365 1507196186544 1507196276124 89580 128 200
1.3895 1507196007427 1507196042546 35119 128 200
1.3651 1507196007673 1507196067795 60122 128 200
1.3771 1507195580344 1507195625104 44760 128 200
1.6531 1507196007406 1507196160437 153031 128 200
1.3887 1507196007564 1507196051863 44299 128 200
0.8447 1507195331949 1507195489992 158043 128 200
1.2907 1507196007395 1507196119943 112548 128 200
1.3168 1507196007476 1507196054088 46612 128 200
1.4516 1507195580652 1507195626552 45900 128 200
1.2437 1507196007324 1507196066787 59463 128 200
1.2816 1507196007427 1507196064927 57500 128 200
0.9075 1507195332252 1507195494758 162506 128 200
1.4048 1507196195477 1507196245257 49780 128 200
1.3896 1507195580357 1507195625318 44961 128 200
1.3899 1507195580597 1507195625097 44500 128 200
1.4619 1507196007337 1507196062887 55550 128 200
1.3912 1507195580516 1507195626874 46358 128 200
1.4624 1507195580606 1507195631325 50719 128 200
1.9633 1507196029055 1507196083719 54664 128 200
1.2872 1507195770255 1507195857119 86864 128 200
0.8014 1507195330772 1507195506622 175850 128 200
1.455 1507195580644 1507195627008 46364 128 200
1.4499 1507196108759 1507196175197 66438 128 200
1.4612 1507196007335 1507196071391 64056 128 200
1.2831 1507196194354 1507196256136 61782 128 200
1.0482 1507195621538 1507195698381 76843 128 200
0.8015 1507195331890 1507195526419 194529 128 200
1.079 1507196038272 1507196094332 56060 128 200
1.1179 1507196037344 1507196072663 35319 128 200
1.4503 1507196036210 1507196084160 47950 128 200
1.4378 1507196035758 1507196089569 53811 128 200
0.8866 1507195331992 1507195504682 172690 128 200
1.9685 1507196120854 1507196168246 47392 128 200
1.4447 1507196039097 1507196136116 97019 128 200
1.335 1507195625578 1507195652266 26688 128 200
1.4018 1507195625416 1507195668335 42919 128 200
1.3909 1507195638237 1507195793945 155708 128 200
1.8802 1507196041316 1507196093975 52659 128 200
1.9925 1507196048334 1507196100678 52344 128 200
1.1998 1507196285276 1507196381620 96344 128 400
1.2841 1507196363335 1507196422154 58819 128 400
1.0154 1507196593285 1507196718383 125098 128 400
1.2945 1507196377101 1507196418885 41784 128 400
1.2911 1507196374076 1507196448760 74684 128 400
1.3019 1507196373655 1507196440427 66772 128 400
1.2952 1507196380248 1507196429600 49352 128 400
1.9627 1507196380439 1507196535158 154719 128 400
1.278 1507196393196 1507196441520 48324 128 400
1.8826 1507196383591 1507196489797 106206 128 400
1.1016 1507196391884 1507196535348 143464 128 400
1.2838 1507196390654 1507196440815 50161 128 400
1.3877 1507196386707 1507196560487 173780 128 400
1.0766 1507196408480 1507196473419 64939 128 400
1.2861 1507196405696 1507196453300 47604 128 400
1.9022 1507196399929 1507196456718 56789 128 400
1.8629 1507196400514 1507196512178 111664 128 400
1.0867 1507196438323 1507196490902 52579 128 400
1.1128 1507196434483 1507196478680 44197 128 400
1.2424 1507196743346 1507196843844 100498 128 400
1.2882 1507196446896 1507196504775 57879 128 400
1.9506 1507196457034 1507196493534 36500 128 400
1.6069 1507196749194 1507196814135 64941 128 400
1.2871 1507196440975 1507196508979 68004 128 400
1.3915 1507196491078 1507196536306 45228 128 400
1.0742 1507196448025 1507196621208 173183 128 400
1.9579 1507196496414 1507196543826 47412 128 400
1.3894 1507196493197 1507196563548 70351 128 400
1.2449 1507196285582 1507196376761 91179 128 400
0.9776 1507196747739 1507196820298 72559 128 400
1.042 1507196472715 1507196532879 60164 128 400
1.3912 1507196474879 1507196527506 52627 128 400
1.3894 1507196384398 1507196433286 48888 128 400
1.2997 1507196285417 1507196368191 82774 128 400
1.0156 1507196747904 1507196847760 99856 128 400
1.2303 1507196505199 1507196551970 46771 128 400
1.8381 1507196508755 1507196583354 74599 128 400
1.4492 1507196505215 1507196575752 70537 128 400
1.9644 1507196513003 1507196679395 166392 128 400
1.083 1507196574678 1507196633842 59164 128 400
1.9638 1507196506435 1507196657355 150920 128 400
1.4472 1507196509216 1507196585012 75796 128 400
1.8807 1507196523977 1507196627978 104001 128 400
1.2897 1507196285524 1507196393456 107932 128 400
1.9654 1507196512616 1507196643374 130758 128 400
1.1499 1507196532378 1507196574426 42048 128 400
2.3674 1507196544074 1507196622914 78840 128 400
1.4022 1507196573700 1507196712744 139044 128 400
1.3029 1507196285480 1507196378340 92860 128 400
1.4009 1507196565216 1507196648984 83768 128 400
1.3783 1507196575976 1507196642499 66523 128 400
1.2919 1507196573060 1507196646839 73779 128 400
1.6638 1507196583854 1507196672298 88444 128 400
0.9095 1507196623164 1507196726768 103604 128 400
1.8601 1507196623818 1507196691650 67832 128 400
1.8336 1507196641234 1507196683839 42605 128 400
1.01 1507196761479 1507196822479 61000 128 400
1.3722 1507196405656 1507196451560 45904 128 400
1.2978 1507196634058 1507196695861 61803 128 400
1.849 1507196641796 1507196683960 42164 128 400
1.2794 1507196285517 1507196370391 84874 128 400
1.3989 1507196652238 1507196747964 95726 128 400
1.7427 1507196657479 1507196683868 26389 128 400
1.8582 1507196285538 1507196344694 59156 128 400
1.4479 1507196650978 1507196718699 67721 128 400
1.3877 1507196804584 1507196855944 51360 128 400
1.8818 1507196681976 1507196780174 98198 128 400
1.972 1507196668402 1507196688130 19728 128 400
1.9674 1507196672635 1507196747566 74931 128 400
1.866 1507196685363 1507196782083 96720 128 400
1.4382 1507196321959 1507196379699 57740 128 400
1.9793 1507196691837 1507196769633 77796 128 400
1.973 1507196806875 1507196851694 44819 128 400
2.2045 1507196805324 1507196837377 32053 128 400
1.4445 1507196697127 1507196792068 94941 128 400
1.1562 1507196697424 1507196785983 88559 128 400
1.3894 1507196826698 1507196856838 30140 128 400
1.3355 1507196704827 1507196771249 66422 128 400
1.301 1507196715264 1507196784659 69395 128 400
1.3022 1507196713414 1507196807354 93940 128 400
1.2921 1507196715584 1507196806887 91303 128 400
1.3501 1507196731777 1507196846206 114429 128 400
1.1199 1507196725244 1507196817240 91996 128 400
1.8419 1507196285388 1507196380697 95309 128 400
1.2857 1507196733884 1507196837916 104032 128 400
1.3304 1507196727235 1507196820198 92963 128 400
1.2289 1507196736427 1507196794404 57977 128 400
1.1544 1507196737246 1507196849728 112482 128 400
1.3931 1507196423475 1507196472407 48932 128 400
1.3893 1507196436320 1507196503963 67643 128 400
1.0578 1507196449376 1507196485956 36580 128 400
1.293 1507196285642 1507196397258 111616 128 400
1.2607 1507196285538 1507196372549 87011 128 400
1.4507 1507196319785 1507196433034 113249 128 400
1.4003 1507196285502 1507196338338 52836 128 400
1.4103 1507196285419 1507196363019 77600 128 400
1.927 1507196285354 1507196382697 97343 128 400
1.245 1507196285581 1507196386800 101219 128 400
1.2356 1507196285432 1507196380060 94628 128 400
1.4238 1507196285619 1507196333982 48363 128 400
1.2999 1507196285422 1507196391507 106085 128 400
1.2832 1507196285658 1507196374981 89323 128 400
1.9647 1507196285435 1507196343250 57815 128 400
1.2802 1507196285666 1507196414304 128638 128 400
1.2428 1507196285432 1507196385672 100240 128 400
1.2421 1507196285284 1507196397188 111904 128 400
1.9264 1507196285502 1507196400186 114684 128 400
1.4491 1507196338678 1507196383982 45304 128 400
1.9718 1507196334715 1507196389419 54704 128 400
1.9235 1507196345114 1507196399562 54448 128 400
1.3395 1507196371099 1507196444455 73356 128 400
1.7428 1493277755125 1493277812886 57761 192 10
2.0171 1493277874165 1493277930625 56460 192 10
1.879 1493277994227 1493278093227 99000 192 10
1.8793 1493277994126 1493278112469 118343 192 10
2.7892 1493278114584 1493278268185 153601 192 10
1.8617 1493277754642 1493277849643 95001 192 10
1.7434 1493277755120 1493277837068 81948 192 10
2.7046 1493277754724 1493277825143 70419 192 10
1.744 1493277754941 1493277804168 49227 192 10
1.3916 1493277754597 1493277809298 54701 192 10
2.7979 1493278235927 1493278273007 37080 192 20
1.8607 1493278239162 1493278301202 62040 192 20
2.1481 1493278356138 1493278458037 101899 192 20
1.6036 1493278237046 1493278408474 171428 192 20
3.2967 1493278236447 1493278337309 100862 192 20
3.3192 1493278235917 1493278271857 35940 192 20
2.7861 1493278356106 1493278395745 39639 192 20
2.8038 1493278236379 1493278299240 62861 192 20
2.8008 1493278236697 1493278280998 44301 192 20
2.7939 1493278237151 1493278302258 65107 192 20
2.7936 1493278237148 1493278277141 39993 192 20
1.8328 1493278476394 1493278542954 66560 192 20
3.0002 1493278236699 1493278271717 35018 192 20
2.7932 1493278237139 1493278276958 39819 192 20
2.8127 1493278236611 1493278275684 39073 192 20
3.2956 1493278235927 1493278272189 36262 192 20
2.7943 1493278236695 1493278335415 98720 192 20
1.5007 1493278237044 1493278300994 63950 192 20
2.7952 1493278476350 1493278713199 236849 192 20
3.3121 1493278237580 1493278272898 35318 192 20
1.4133 1493278668469 1493278739716 71247 192 30
3.3028 1493278669038 1493278720001 50963 192 30
2.0724 1493278907207 1493279187747 280540 192 30
1.7233 1493278787007 1493278828730 41723 192 30
1.745 1493278907270 1493278968910 61640 192 30
1.7562 1493278666812 1493278731472 64660 192 30
1.7452 1493278666937 1493278761979 95042 192 30
1.7615 1493278667792 1493278737623 69831 192 30
3.3059 1493278666842 1493278759041 92199 192 30
1.841 1493278907275 1493279127146 219871 192 30
1.7401 1493278666897 1493278717635 50738 192 30
1.7416 1493278666856 1493278717914 51058 192 30
3.3202 1493279029160 1493279187819 158659 192 30
1.8159 1493279031257 1493279106198 74941 192 30
1.8609 1493278668493 1493278753831 85338 192 30
1.6347 1493278667486 1493278738268 70782 192 30
1.8603 1493278667699 1493278759857 92158 192 30
3.3076 1493278668720 1493278713077 44357 192 30
3.0198 1493278669642 1493278710442 40800 192 30
1.7204 1493278666713 1493278740072 73359 192 30
1.4259 1493278668475 1493278734716 66241 192 30
1.6586 1493278670096 1493278745675 75579 192 30
2.788 1493278669346 1493278701567 32221 192 30
1.6575 1493278668488 1493278760671 92183 192 30
1.9754 1493278907165 1493278947245 40080 192 30
2.5311 1493278666876 1493278767845 100969 192 30
1.7443 1493278666879 1493278765718 98839 192 30
2.1198 1493278666709 1493278725261 58552 192 30
1.6574 1493278668490 1493278758772 90282 192 30
2.4781 1493278666903 1493278708182 41279 192 30
1.745 1493279148706 1493279239261 90555 192 40
1.7441 1493279148674 1493279264890 116216 192 40
1.8609 1493279512662 1493279557880 45218 192 40
1.6418 1493279148699 1493279257914 109215 192 40
1.637 1493279148698 1493279207733 59035 192 40
1.7442 1493279268806 1493279316601 47795 192 40
2.019 1493279148724 1493279323637 174913 192 40
1.6361 1493279148795 1493279208014 59219 192 40
1.2678 1493279388998 1493279442197 53199 192 40
2.8079 1493279150547 1493279246707 96160 192 40
2.7928 1493279148742 1493279186982 38240 192 40
1.739 1493279389022 1493279451722 62700 192 40
1.7441 1493279509202 1493279688901 179699 192 40
1.6419 1493279151878 1493279227077 75199 192 40
1.7435 1493279148741 1493279240701 91960 192 40
2.8013 1493279148705 1493279183565 34860 192 40
1.2655 1493279268942 1493279318945 50003 192 40
1.6105 1493279149699 1493279214137 64438 192 40
1.841 1493279268760 1493279316039 47279 192 40
1.7229 1493279148697 1493279219657 70960 192 40
2.1468 1493279509224 1493279588044 78820 192 40
1.6227 1493279150143 1493279224643 74500 192 40
1.7252 1493279148670 1493279217230 68560 192 40
1.7447 1493279148648 1493279204262 55614 192 40
1.7445 1493279268900 1493279536016 267116 192 40
1.6414 1493279150282 1493279263701 113419 192 40
1.7439 1493279268977 1493279349296 80319 192 40
1.6412 1493279150278 1493279213140 62862 192 40
1.7437 1493279268838 1493279334960 66122 192 40
2.4527 1493279268832 1493279307093 38261 192 40
1.6503 1493279148693 1493279216752 68059 192 40
1.7447 1493279150282 1493279211265 60983 192 40
1.6384 1493279150132 1493279217983 67851 192 40
2.7745 1493279148966 1493279184886 35920 192 40
1.637 1493279148759 1493279325556 176797 192 40
2.2352 1493279148698 1493279189279 40581 192 40
1.7631 1493279268850 1493279313210 44360 192 40
1.5952 1493279148690 1493279212270 63580 192 40
1.9491 1493279149681 1493279215418 65737 192 40
3.4502 1493279148697 1493279252334 103637 192 40
2.7042 1493279632380 1493279660652 28272 192 50
1.8558 1493279991237 1493280162674 171437 192 50
2.7414 1493279631224 1493279665842 34618 192 50
1.7444 1493279630411 1493279712370 81959 192 50
2.8004 1493279631475 1493279662912 31437 192 50
2.801 1493279631493 1493279675112 43619 192 50
1.4137 1493279630421 1493279787762 157341 192 50
2.8474 1493279631227 1493279665482 34255 192 50
1.8811 1493279994546 1493280169444 174898 192 50
2.7922 1493279750540 1493279788000 37460 192 50
2.8926 1493279871039 1493280118332 247293 192 50
1.6409 1493279633799 1493279742537 108738 192 50
3.0479 1493279631765 1493279659761 27996 192 50
1.7398 1493279630418 1493279695657 65239 192 50
2.3279 1493279750617 1493279797111 46494 192 50
1.6413 1493279630429 1493279688621 58192 192 50
1.4843 1493279630437 1493279693103 62666 192 50
3.4995 1493279632348 1493279662072 29724 192 50
1.8608 1493279994925 1493280267627 272702 192 50
3.6494 1493279631770 1493279659520 27750 192 50
2.5974 1493279750668 1493279787468 36800 192 50
1.7366 1493279633783 1493279742323 108540 192 50
1.7019 1493279630422 1493279692097 61675 192 50
2.6804 1493279750570 1493279795149 44579 192 50
2.2638 1493279751394 1493279786292 34898 192 50
3.3219 1493279751204 1493279861863 110659 192 50
3.5045 1493279631761 1493279659420 27659 192 50
3.3024 1493279751203 1493279786763 35560 192 50
2.1755 1493279630447 1493279814388 183941 192 50
3.4278 1493279632349 1493279660408 28059 192 50
2.1211 1493279751505 1493279830793 79288 192 50
2.9887 1493279631761 1493279659366 27605 192 50
3.2344 1493279631238 1493279677375 46137 192 50
1.7195 1493279630452 1493279700753 70301 192 50
2.7025 1493279632333 1493279661247 28914 192 50
2.7927 1493279632328 1493279661077 28749 192 50
2.8447 1493279631235 1493279674214 42979 192 50
2.7994 1493279631493 1493279674274 42781 192 50
3.0518 1493279631745 1493279659926 28181 192 50
3.1114 1493279631224 1493279665563 34339 192 50
1.8604 1493279750622 1493279937902 187280 192 50
2.7529 1493279632353 1493279660448 28095 192 50
3.3614 1493279631763 1493279659220 27457 192 50
2.8006 1493279631495 1493279671691 40196 192 50
2.3266 1493279750649 1493279802533 51884 192 50
3.0979 1493279632352 1493279660267 27915 192 50
2.9936 1493279632329 1493279659708 27379 192 50
1.8545 1493279750582 1493279802064 51482 192 50
1.7439 1493279630462 1493279707939 77477 192 50
1.8609 1493279750579 1493279805022 54443 192 50
